DEPTH,LITHOLOGY
47.6758,IGN
47.7012,IGN
47.7266,IGN
47.752,IGN
47.7774,IGN
47.8028,IGN
47.8282,IGN
47.8536,IGN
47.879,IGN
47.9044,IGN
47.9298,IGN
47.9552,IGN
47.9806,IGN
48.006,IGN
48.0314,IGN
48.0568,IGN
48.0822,IGN
48.1076,IGN
48.133,IGN
48.1584,IGN
48.1838,IGN
48.2092,IGN
48.2346,IGN
48.26,IGN
48.2854,IGN
48.3108,IGN
48.3362,IGN
48.3616,IGN
48.387,IGN
48.4124,IGN
48.4378,IGN
48.4632,IGN
48.4886,IGN
48.514,IGN
48.5394,IGN
48.5648,IGN
48.5902,IGN
48.6156,IGN
48.641,IGN
48.6664,IGN
48.6918,IGN
48.7172,IGN
48.7426,IGN
48.768,IGN
48.7934,IGN
48.8188,IGN
48.8442,IGN
48.8696,IGN
48.895,IGN
48.9204,IGN
48.9458,IGN
48.9712,IGN
48.9966,IGN
49.022,IGN
49.0474,IGN
